LOCFileNumber,order_office,OrderDate,CustomerName,snapshot_date,wo_count,has_wo_flag
LOC-1-2603-001040,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001041,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001042,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001043,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001044,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001045,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001046,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001047,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001048,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001049,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001050,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001051,FKSSBY,2026-03-14,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001052,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001053,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001054,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001055,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001056,FKSSBY,2026-03-09,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001057,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001058,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001059,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001060,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001061,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001062,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001063,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001064,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001065,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001066,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001067,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001068,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001069,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001070,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001071,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001072,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001073,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001074,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001075,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001076,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001077,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001078,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001079,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001080,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001081,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001082,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001083,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001084,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001085,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001086,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001087,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001088,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001089,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001090,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001091,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001092,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001093,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001094,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001095,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001096,FKSSBY,2026-03-25,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001097,FKSSBY,2026-03-25,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001098,FKSSBY,2026-03-25,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001099,FKSSBY,2026-03-25,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001100,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001101,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001102,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001103,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001104,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001105,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001106,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001107,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001108,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001109,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001110,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001111,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001112,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001113,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001114,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001115,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001116,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001117,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001118,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001119,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001120,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001121,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001122,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001123,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001124,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001125,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001126,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001127,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001128,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001129,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001130,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001131,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001132,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001133,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001134,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001135,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001136,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001137,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001138,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001139,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001140,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001141,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001142,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001143,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001144,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001145,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001146,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001147,FKSSBY,2026-03-26,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001148,FKSSBY,2026-03-26,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001149,FKSSBY,2026-03-26,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001150,FKSSBY,2026-03-26,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001151,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001152,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001153,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001154,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001155,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001156,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001157,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001158,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001159,FKSSBY,2026-03-24,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001160,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001161,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001162,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001163,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001164,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001165,FKSSBY,2026-03-06,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001166,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001167,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001168,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001169,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001170,FKSSBY,2026-03-26,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001171,FKSSBY,2026-03-26,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001172,FKSSBY,2026-03-27,PT. GERBANG CAHAYA UTAMA,2026-03-30,1,1
LOC-1-2603-001173,FKSSBY,2026-03-27,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001174,FKSSBY,2026-03-27,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001175,FKSSBY,2026-03-27,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001176,FKSSBY,2026-03-27,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001177,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001178,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001179,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001180,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001181,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001182,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001183,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001184,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001185,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001186,FKSSBY,2026-03-27,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001187,FKSSBY,2026-03-27,PT New Hope Indonesia (Jawa Tengah),2026-03-30,1,1
LOC-1-2603-001188,FKSSBY,2026-03-27,PT New Hope Indonesia (Jawa Tengah),2026-03-30,1,1
LOC-1-2603-001189,FKSSBY,2026-03-27,PT New Hope Indonesia (Jawa Tengah),2026-03-30,1,1
LOC-1-2603-001190,FKSSBY,2026-03-27,PT New Hope Indonesia (Jawa Tengah),2026-03-30,1,1
LOC-1-2603-001191,FKSSBY,2026-03-27,PT New Hope Indonesia (Jawa Tengah),2026-03-30,1,1
LOC-1-2603-001192,FKSSBY,2026-03-27,PT New Hope Indonesia (Jawa Tengah),2026-03-30,1,1
LOC-1-2603-001193,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001194,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001195,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001196,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001197,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001198,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001199,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001200,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001201,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001202,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001203,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001204,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001205,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001206,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001207,FKSSBY,2026-03-27,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001208,FKSSBY,2026-03-27,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001209,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001210,FKSSBY,2026-03-28,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001211,FKSSBY,2026-03-28,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001212,FKSSBY,2026-03-28,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001213,FKSSBY,2026-03-28,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001214,FKSSBY,2026-03-28,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001215,FKSSBY,2026-03-28,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001216,FKSSBY,2026-03-28,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001217,FKSSBY,2026-03-28,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001218,FKSSBY,2026-03-28,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001219,FKSSBY,2026-03-28,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001220,FKSSBY,2026-03-28,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001221,FKSSBY,2026-03-28,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
LOC-1-2603-001222,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001223,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001224,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001225,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001226,FKSSBY,2026-03-12,PT.WAHANA INTRADERMAGA NIAGA,2026-03-30,1,1
LOC-1-2603-001227,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001228,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001229,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001230,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001231,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001232,FKSSBY,2026-03-12,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001233,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001234,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001235,FKSSBY,2026-03-25,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001236,FKSSBY,2026-03-05,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001237,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001238,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001239,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001240,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001241,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001242,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001243,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001244,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001245,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001246,FKSSBY,2026-03-27,PT. FKS MULTI AGRO TBK,2026-03-30,1,1
LOC-1-2603-001247,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001248,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001249,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001250,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001251,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001252,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001253,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001254,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001255,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001256,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001257,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001258,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001259,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001260,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001261,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001262,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001263,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001264,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-001265,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-001266,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-001267,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-001268,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-001269,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-001270,FKSSBY,2026-03-10,PT. SIDO AGUNG MAGELANG,2026-03-30,1,1
LOC-1-2603-001271,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001272,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001273,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001274,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001275,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001276,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001277,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001278,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001279,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001280,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001281,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001282,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001283,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001284,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001285,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001286,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001287,FKSSBY,2026-03-28,PT. Nusa Prima Logistik,2026-03-30,1,1
LOC-1-2603-001288,FKSSBY,2026-03-30,PT Kaldu Sari Nabati Indonesia,2026-03-30,1,1
